課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
BigQuery: Qwik Start - Console,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-bigquery-qwik-start-console-m30ek,,"Data Access, Google Cloud Platform, Query Languages, Big Data, SQL",,"Google Cloud Training, Google Cloud"
Scanning User-generated Content Using the Cloud Video Intelligence and Cloud Vision APIs,N/A,N/A,Intermediate · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-scanning-user-generated-content-using-the-cloud-video-intellig-g50oy,,"Data Lakes, Serverless Computing, Cloud Storage, Big Data, Google Cloud Platform, Network Analysis, Cloud API, Computer Vision, Cloud Computing, Image Analysis",,"Google Cloud Training, Google Cloud"
Building Batch Data Pipelines on GCP en Français,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/batch-data-pipelines-gcp-fr,7 modules,"Serverless Computing, Google Cloud Platform, Big Data, Data Pipelines, Data Processing, Data Transformation, Cloud Storage, Apache Spark, Dataflow, Data Integration, Extract, Transform, Load",Introduction | PrÃ©sentation de la crÃ©ation de pipelines de donnÃ©es par lot | ExÃ©cuter Spark sur Dataproc | Traitement des donnÃ©es sans serveur avec Dataflow | GÃ©rer des pipelines de donnÃ©es avec Cloud Data Fusion et Cloud Composer | RÃ©sumÃ© du cours | Ressources du cours,"Google Cloud Training, Google Cloud"
Online Data Migration to BigQuery using Striim,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-online-data-migration-to-bigquery-using-striim-pivyb,,"MySQL, SQL, Data Pipelines, Extract, Transform, Load, Data Migration, Big Data, Database Management, Google Cloud Platform, Data Management",,"Google Cloud Training, Google Cloud"
BigQuery Soccer Data Ingestion,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-bigquery-soccer-data-ingestion-i4kw4,,"Data Migration, Data Analysis, Query Languages, Google Cloud Platform, Data Science, Cloud Storage, Data Analysis Software, Big Data, Data Import/Export, Analytics",,"Google Cloud Training, Google Cloud"
Bases de Datos NoSQL en Azure,4.7 out of 5 stars,6 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/bases-datos-nosql-azure,,"Data Storage, Cloud Services, Data Integration, Database Development, Database Management, Cloud Storage, MongoDB, Microsoft Azure, NoSQL",,"Leire Ahedo, Coursera Project Network"
Database Design and Operational Business Intelligence,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/database-design-and-operational-business-intelligence,4 modules,"Data Integrity, Transact-SQL, Business Analytics, Power BI, Relational Databases, Dashboard, Data Visualization Software, Microsoft SQL Servers, Database Design, SQL, Advanced Analytics, Data Warehousing, Data Modeling, Business Intelligence",Introduction to MS SQL Server | Functions and Views | Data Connectivity with Power BI | Course Wrap up,
GenAI for Data Engineers: Scaling with GenAI,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-data-engineers-scaling-with-genai,1 module,"Prompt Engineering, Application Programming Interface (API), Data Integration, Data Modeling, Data Pipelines, Data Governance, Generative AI, Data Quality, Database Management, Data Transformation",GenAI for Data Engineers: Scaling with GenAI,"Christopher Klaus, Coursera Instructor Network"
Web Development with Rust,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/web-development-with-rust,4 modules,"Object-Relational Mapping, System Programming, Web Applications, Secure Coding, Software Documentation, Database Development, Rust (Programming Language), API Design, Application Programming Interface (API), Web Servers, Server Side, Restful API, Web Frameworks, Web Development, Back-End Web Development",Web Servers with Rocket | RESTful API Development | Systems Programming with Rust | Course Wrap Up and Assessment,
Data Integration and ETL with Talend,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-integration-and-etl-with-talend,4 modules,"Data Migration, Data Integration, Database Software, Data Manipulation, File Management, Database Management, Data Mapping, Data Pipelines, Data Management, Data Quality, Data Transformation, Metadata Management, Extract, Transform, Load",Basics of Data Integration with Talend | Talend Studio Essentials | Data Dynamics: Streamlining File Handling and Database Management | End Course Assessment and Project,
Creating Date-Partitioned Tables in BigQuery,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-creating-date-partitioned-tables-in-bigquery-6wdzc,,"Google Cloud Platform, Google Analytics, SQL, Data Processing, Performance Tuning, Database Design, Database Management",,"Google Cloud Training, Google Cloud"
Hands-On Web App Pentesting,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-hands-on-web-app-pentesting-ycse3,4 modules,"Web Applications, Authorization (Computing), Application Programming Interface (API), Vulnerability Scanning, Web Servers, Vulnerability Assessments, Content Management Systems, Penetration Testing, Application Security, Open Web Application Security Project (OWASP), Cyber Security Assessment, Databases",Web Basics | Common Tools | Information Gathering and Recon | Attacks,Packt - Course Instructors
.NET Core Microservices - The Complete Guide (.NET 6 MVC),N/A,N/A,Beginner · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-net-core-microservices-the-complete-guide-net-6-mvc-djsov,19 modules,"Microservices, Payment Systems, C# (Programming Language), Authorization (Computing), Software Development, Software Architecture, Microsoft Azure, Model View Controller, .NET Framework, ASP.NET, Cloud Storage, Authentications, Application Programming Interface (API), Object-Relational Mapping, API Gateway",Introduction | Product API Basic Setup | Products API Advance Setup | Product CRUD | IdentityServer | Home and Details | Shopping Cart API Service | Consume Shopping Cart API Service | Shopping Cart UI | Coupon API Service | Consume Coupon API | Checkout Functionality | Azure Service Bus | Order API | Sync Microservice Communication | Payments | Queue | Ocelot | RabbitMQ,Packt - Course Instructors
BigQuery Machine Learning using Soccer Data,N/A,N/A,Intermediate · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-bigquery-machine-learning-using-soccer-data-5olso,,"Data Analysis, Analytics, Applied Machine Learning, Big Data, Statistical Machine Learning, Predictive Modeling, Google Cloud Platform, Advanced Analytics",,"Google Cloud Training, Google Cloud"
Mastering AI Agents for Databases,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-mastering-ai-agents-for-databases-xucya,10 modules,"Artificial Intelligence, Python Programming, Natural Language Processing, Prompt Engineering, OpenAI, SQL, Application Development, Development Environment, Generative AI Agents, Database Management, Application Programming Interface (API), Databases",Introduction | Setup Development Environment | AI Agents Deep Dive | Building Database AI Agents - Deep Dive | Building Database Agents - CSV Agents | Building Database Agents - SQL Database Agents | OpenAI Function Calling & SQL Database | Function Calling - Using Function Calling with Database AI Agents | OpenAI Assistants API - Leveraging the Assistants API for SQL Database AI Agents | Wrap Up,Packt - Course Instructors
Deploying a Fault-Tolerant Microsoft Active Directory Environment,N/A,N/A,Advanced · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-deploying-a-fault-tolerant-microsoft-active-directory-environm-ieads,,"Active Directory, Firewall, SQL, Network Security, Network Planning And Design, Windows Servers, Cloud Computing Architecture, System Testing, Google Cloud Platform, Virtual Machines, Virtual Local Area Network (VLAN)",,"Google Cloud Training, Google Cloud"
Business Intelligence & Analytics,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/mooc-business-intelligence,4 modules,"Big Data, Data Management, Data Warehousing, Business Metrics, General Data Protection Regulation (GDPR), Business Analytics, Looker (Software), Talent Management, Business Intelligence, Data Storytelling, Key Performance Indicators (KPIs), Performance Measurement, Data Mart, Cloud Computing, Data Governance, Data Visualization, Star Schema, Team Management, Data-Driven Decision-Making, Data Modeling","Business Intelligence desde la perspectiva de los negocios | Los datos, almacenamiento, manipulaciÃ³n e implementaciÃ³n | Del orden a la acciÃ³n: gobierno de datos y el poder del data storytelling | El futuro del dato: inteligencia predictiva y talento humano","VerÃ³nica Lourdes Tomich, Universidad de Palermo"
Coding with AI for MBAs,N/A,N/A,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/coding-with-ai-mba,,"Database Design, Model View Controller, HTML and CSS, Programming Principles, NoSQL, Responsive Web Design, Debugging, Databases, ChatGPT, Google Cloud Platform, Web Design and Development, Application Deployment",Coding User Interfaces with AI | Coding Algorithms with AI | Coding Data Models with AI,"Alex Cowan, Yael Grushka-Cockayne, University of Virginia"
Using Kafka on Confluent,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/using-kafka-on-confluent,4 modules,"Security Controls, Big Data, Scalability, System Monitoring, Data Pipelines, SQL, Data Management, Data Architecture, Real Time Data, Apache Kafka, Data Integration, Data Processing",Getting Started with Confluent | Kafka Operations and Core Concepts | Kafka Security and Monitoring | Course Project,Do I need prior experience with Apache Kafka
تطوير الويب الكامل,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/the-full-stack-ar,5 modules,"Development Environment, MySQL, Django (Web Framework), Responsive Web Design, Web Development, Web Applications, HTML and CSS, Scalability, Full-Stack Web Development, Cloud Computing, Front-End Web Development, Software Architecture, Back-End Web Development, Application Programming Interface (API), Application Deployment, Databases, Javascript",ÙÙØ¯ÙØ© Ø¥ÙÙ ØªØ·ÙÙØ± Ø§ÙÙÙØ¨ Ø§ÙÙØ§ÙÙ | ØªÙÙÙØ§Øª Ø§ÙÙØ§Ø¬ÙØ© Ø§ÙØ£ÙØ§ÙÙØ© | ØªØ·ÙÙØ± Ø§ÙÙÙØ¨ Ø§ÙÙØ§ÙÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Django | Ø¨ÙØ¦Ø§Øª Ø§ÙØ¥ÙØªØ§Ø¬ | Ø§ÙÙØ´Ø±ÙØ¹ Ø§ÙÙÙØ§Ø¦Ù,Taught by Meta Staff
Zero to Hero: Master Java SpringBoot & JPA with Projects,N/A,N/A,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-zero-to-hero-java-springboot-and-jpa-mastery-with-real-project-1ee3f,13 modules,"JUnit, Application Performance Management, Object Oriented Programming (OOP), Java Programming, Model View Controller, IntelliJ IDEA, Postman API Platform, GitHub, Software Documentation, User Accounts, Spring Boot, Java, Spring Framework, Back-End Web Development, Authentications, Git (Version Control System), Object-Relational Mapping, Restful API, API Design, Hibernate (Java)","Introduction Setup and Concept Building | Layered Architecture, ORM Framework and Creating New Property API | GET, PUT, PATCH, DELETE Operation on Properties | Spring Profiles and Configuration Properties | Git and GitHub | User Login and Registration, and Sonar Analysis | AOP and Error Handling | Logging with Logback and Pull Request Process | Swagger Automatic API Documentation | Application Health Monitoring | Different Types of Entity Relationship | Upgrading SpringBoot Version 2 to Version 3 | Real World SpringData JPA Queries",Packt - Course Instructors
Data Analytics with Teradata,N/A,N/A,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/data-analytics-for-business-with-teradata,,"Database Design, Data Integration, SQL, Text Mining, Teradata SQL, Database Management Systems, Database Architecture and Administration, Advanced Analytics, Exploratory Data Analysis, Business Intelligence, Data Architecture, Data Modeling",Getting Started with Teradata | Teradata: Improving Analysis and Storage | Teradata: Building Analytics Systems,Eric Grose
Work with Gemini Models in BigQuery,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/work-with-gemini-models-in-bigquery,1 module,"Applied Machine Learning, Predictive Analytics, Predictive Modeling, Python Programming, Generative AI, Big Data, Customer Relationship Management, Google Cloud Platform, SQL, Artificial Intelligence and Machine Learning (AI/ML)",Work with Gemini Models in BigQuery,"Google Cloud Training, Google Cloud"
BigQuery Fundamentals for Oracle Professionals,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/bigquery-fundamentals-for-oracle-professionals,6 modules,"Identity and Access Management, Data Integration, Data Sharing, Database Design, Real Time Data, Google Cloud Platform, Data Import/Export, Extract, Transform, Load, Data Modeling, Data Architecture, Database Architecture and Administration, SQL, Data Security, Oracle Databases",Module 1: BigQuery Architecture and Resource Provisioning | Module 2: BigQuery Data Definition Model | Module 3: BigQuery and Google Cloud IAM | Module 4: BigQuery Data Ingestion | Module 5: BigQuery Schema Design and Optimization | Module 6: SQL in BigQuery,"Google Cloud Training, Google Cloud"
Building Demand Forecasting with BigQuery ML,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-building-demand-forecasting-with-bigquery-ml-75qqf,,"Cloud Storage, Big Data, Google Cloud Platform, Exploratory Data Analysis, Time Series Analysis and Forecasting, Data Analysis Software, Forecasting, Data Analysis, Predictive Modeling, Data Manipulation",,"Google Cloud Training, Google Cloud"
"PySpark Foundations: Process, analyze, and summarize data",N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/pyspark-foundations-process-analyze-and-summarize-data,,"Exploratory Data Analysis, PySpark, Data Manipulation, Data Cleansing, Data Visualization Software, Big Data, Data Analysis, Data Processing, People Analytics, Pandas (Python Package), Jupyter, Apache Spark",,"Arimoro Olayinka Imisioluwa, Coursera Project Network"
HDFS Architecture and Programming,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/hdfs-architecture-and-programming,4 modules,"Data Structures, Scalability, Software Architecture, System Configuration, Apache Hadoop, File Systems, Big Data, Data Storage, File Management, Java, Distributed Computing, Development Environment, Data Processing",Course Introduction | HDFS Architecture | HDFS Programming Basics | HDFS Programming Advanced,"Karthik Shyamsunder, Johns Hopkins University"
Weather Data in BigQuery,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-weather-data-in-bigquery-whevf,,"Data Analysis, Data Integration, Query Languages, Google Cloud Platform, Data Processing, Time Series Analysis and Forecasting, Big Data, Analytics",,"Google Cloud Training, Google Cloud"
Learn Data Integration and Visualization with Elasticsearch,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-learn-data-integration-and-visualization-with-elasticsearch-mznly,3 modules,"Data Import/Export, Dashboard, Time Series Analysis and Forecasting, SQL, MySQL, Data Visualization Software, Apache Kafka, Data Pipelines, Data Transformation, Exploratory Data Analysis, Data Visualization, Histogram",Importing Data into Your Index - Big or Small | Using Aggregation | Using Kibana,Packt - Course Instructors
Loading Your Own Data into BigQuery,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-loading-your-own-data-into-bigquery-afpct,,"Google Cloud Platform, Data Analysis, Database Design, Extract, Transform, Load, Big Data, Data Import/Export, Data Warehousing",,"Google Cloud Training, Google Cloud"
"Database, Big Data, and DevOps Services in GCP",N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gcp-professional-architect-database-big-data-and-devops-services,2 modules,"Cloud Applications, Dataflow, NoSQL, Databases, DevOps, Performance Tuning, CI/CD, Google Cloud Platform, Real Time Data, Data Storage, Big Data, Relational Databases, Data Processing, Scalability, Site Reliability Engineering, Kubernetes",Database Services | Big Data and DevOps in GCP,
Making Evidence-Based Strategic Decisions,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/making-evidence-based-strategic-decisions,5 modules,"Competitive Analysis, Technology Strategies, Microsoft Power Platform, Data-Driven Decision-Making, Digital Transformation, Strategic Decision-Making, Data Quality, Big Data, Data Analysis, Employee Engagement, Advanced Analytics, Analytics, Business Modeling, Business Transformation, Deep Learning, Artificial Intelligence",Week 1 Decision Factories | Week 2 Data-Enabled Decision Making | Week 3 Low-Code/No-Code Tools for Data Analytics Products | Week 4 Artificial Intelligence in Data Analytics | Final Exam,"William A. Brantley, University of Maryland, College Park"
Digital Marketing Tools: Machine Learning and AI,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/digital-marketing-tools-machine-learning-and-ai,3 modules,"Machine Learning Algorithms, Artificial Neural Networks, Machine Learning Methods, Big Data, Machine Learning, Digital Marketing, Artificial Intelligence, Customer Insights, Marketing, Marketing Automation, Deep Learning, Marketing Analytics, Apache Hadoop, Marketing Strategies, Predictive Analytics",Introduction to Digital Marketing Tools: Machine Learning and Artificial Intelligence | Big Data and Artificial Intelligence | End-of-Course Evaluation,"Liye Ma, University of Maryland, College Park"
AWS: Data Analytics,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-data-analytics,3 modules,"Amazon Web Services, Data Transformation, Apache Hive, Serverless Computing, Data Integration, Data Lakes, Applied Machine Learning, Data Processing, Big Data, Extract, Transform, Load, AWS Kinesis, Real Time Data, Apache Spark, Business Intelligence, AWS SageMaker, Amazon S3",Data Integration in AWS | Amazon Athena and Amazon EMR in AWS | Data Analytics and ML in AWS,Whizlabs Instructor
Impacto de la IA  en la Innovación de Negocios,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/impacto-de-la-inteligencia-artificial,6 modules,"Digital Transformation, Business Strategies, Entrepreneurship, Emerging Technologies, Business Modeling, Algorithms, Product Development, Business Transformation, Big Data, Innovation, Technology Strategies, New Product Development, Artificial Intelligence, Lean Methodologies, Machine Learning",Inicia aquÃ­ | SecciÃ³n 1. IntroducciÃ³n a los negocios digitales e inteligencia artificial | SecciÃ³n 2. Lo que debes de saber sobre IA (Casos de estudio Inteligencia Artificial) | SecciÃ³n 3. IntroducciÃ³n a modelos de innovaciÃ³n | SecciÃ³n 4. Innovando con las nuevas metodologÃ­as | Cierre del curso,Universidades AnÃ¡huac
Amazon DynamoDB Primer,N/A,N/A,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-amazon-dynamodb-service-primer,1 module,"Performance Tuning, Operational Databases, Data Storage Technologies, Database Architecture and Administration, Database Management, Data Store, Amazon Web Services, Amazon DynamoDB, NoSQL",Amazon DynamoDB Service Primer,"AWS Instructor, Amazon Web Services"
Dataflow: Qwik Start - Templates,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-dataflow-qwik-start-templates-jvtzv,,"Big Data, Google Cloud Platform, Command-Line Interface, Databases, Data Processing, Dataflow, Data Pipelines, Operational Databases, Real Time Data",,"Google Cloud Training, Google Cloud"
Understanding Cloud Spanner,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/understanding-cloud-spanner,7 modules,"Cloud Computing Architecture, Cloud Storage, Data Migration, Application Development, SQL, NoSQL, Google Cloud Platform, Scalability, Dataflow, Terraform, Distributed Computing, Performance Tuning, Database Architecture and Administration, Relational Databases","Introduction | The Need for Spanner | Getting Started with Spanner | Optimizing Spanner Schemas | Programming Spanner Applications, Queries, and Transactions | Deploying Spanner Applications | Spanner Administration","Google Cloud Training, Google Cloud"
"Smart Analytics, Machine Learning, and AI on GCP en Français",N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/smart-analytics-machine-learning-ai-gcp-fr,9 modules,"Applied Machine Learning, Tensorflow, MLOps (Machine Learning Operations), Data Pipelines, Machine Learning, Artificial Intelligence and Machine Learning (AI/ML), Natural Language Processing, Google Cloud Platform, Big Data, Unstructured Data, Image Analysis, Jupyter",PrÃ©sentation | PrÃ©sentation de l'analyse et de l'IA | API de modÃ¨les de ML prÃ©dÃ©finies pour les donnÃ©es non structurÃ©es | Analyse de big data avec Notebooks | Pipelines de ML de production | CrÃ©er un modÃ¨le personnalisÃ© avec SQL dans BigQuery ML | CrÃ©er un modÃ¨le personnalisÃ© avec Vertex AI AutoML | RÃ©sumÃ© | Ressources du cours,"Google Cloud Training, Google Cloud"
Automating your BigQuery Data Pipeline with Cloud Dataprep,N/A,N/A,Intermediate · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-automating-your-bigquery-data-pipeline-with-cloud-dataprep-l0sun,,"Data Import/Export, Google Cloud Platform, Data Pipelines, SQL, Data Management, Data Transformation, Cloud Storage, Data Manipulation, Data Processing, Big Data",,"Google Cloud Training, Google Cloud"
Cloud Spanner: Qwik Start,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-cloud-spanner-qwik-start-ig8tq,,"Relational Databases, Data Integrity, Cloud Management, Scalability, Cloud Storage, Google Cloud Platform, Databases, Data Storage Technologies, SQL, Database Architecture and Administration",,"Google Cloud Training, Google Cloud"
Selenium Integration with CI/CD & Advanced Testing,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-selenium-integration-with-ci-cd-and-advanced-testing-i99qb,9 modules,"Browser Compatibility, Java, Test Automation, Jenkins, Version Control, Selenium (Software), Test Data, Git (Version Control System), SQL, MySQL, Software Testing, GitHub, Continuous Integration, CI/CD",Git - Version Control Tutorial | CI/CD Integration of Selenium Framework with Jenkins & GitHub | Understand Excel Data-Driven Testing Functions with Examples | Upload Download Functionalities with Selinium using External Excel Files | Cross Browser Testing with Selenium Grid | Selenium 4 Chrome Dev tools Protocol (CDP) Integration Concepts | Database Connection to Selenium Testcases | File Uploading (AUTO IT) and Downloading with Selenium | Cross Browser Testing on Cloud Using Third-Party Vendors,Packt - Course Instructors
Web Hacker's Toolbox - Tools Used by Successful Hackers,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-web-hackers-toolbox-tools-used-by-successful-hackers-d6lq3,5 modules,"Security Testing, Vulnerability Scanning, SQL, Cyber Security Assessment, Vulnerability Assessments, Application Security, Penetration Testing, Open Web Application Security Project (OWASP), Web Development Tools, Web Applications, Test Tools",Introduction to the Course | How Hackers Find SQL Injections in Minutes with Sqlmap | Web Application Security Testing with Google Hacking | Fuzzing with Burp Suite Intruder | Exploiting Race Conditions with OWASP ZAP,Packt - Course Instructors
Predict Taxi Fare with a BigQuery ML Forecasting Model,N/A,N/A,Intermediate · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-predict-taxi-fare-with-a-bigquery-ml-forecasting-model-0ucjz,,"Data Management, Applied Machine Learning, Google Cloud Platform, Big Data, Forecasting, Predictive Modeling, Machine Learning, Data Processing",,"Google Cloud Training, Google Cloud"
Innovating with Data and Google Cloud בעברית,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/innovating-with-data-google-cloud-iw,5 modules,"Customer experience improvement, Big Data, Google Cloud Platform, Data-Driven Decision-Making, Artificial Intelligence, Cloud Computing, Innovation, Looker (Software), Data Lakes, Data Management, Analytics, Business Intelligence, Unstructured Data, Digital Transformation, Machine Learning",×××× | ××××× 1: ××¢×¨× ×©× × ×ª×× ×× | ××××× 2: ××××× ×× ××ª×× ×©× × ×ª×× ×× | ××××× 3: ×××©× ××ª ××××¦×¢××ª ××××× ×××©××××ª | ×¡××××,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
Comprehensive Cloud Computing Foundations,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-comprehensive-cloud-computing-foundations-neuup,8 modules,"Linux Servers, Apache, Linux Administration, Linux, Servers, Infrastructure As A Service (IaaS), Nginx, Cloud Computing, Scalability, Firewall, NoSQL, Web Servers, Cloud Platforms, Cloud Security, Linux Commands, Cloud Infrastructure, Server Administration",Introduction to Cloud Computing | Cloud Computing Service Models | Cloud Server Deployment on Linode | Linux Foundations | Web Server and Database Foundations | LAMP Stack Installation and Configuration | Foundations of Server Security | Server Scaling,Packt - Course Instructors
Enhancing Customer Insights with Generative AI,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/enhancing-customer-insights-with-generative-ai,4 modules,"Consumer Behaviour, Data-Driven Decision-Making, Market Research, Data Analysis, Predictive Analytics, Data Science, Market Analysis, Business Strategy, Customer Insights, Data Processing, Big Data, Generative AI, Marketing Analytics",Enhancing Customer Insights with Generative AI | Lesson 1: Gen AI in Market Research and Consumer Behavior Analysis | Lesson 2: Generating Actionable Insights from Big Data | Lesson 3: Integrating Gen AI Insights into Strategic Planning,"Resham Sivnarain, Coursera Instructor Network"
Building Resilient Streaming Analytics Systems on GCP en Français,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/streaming-analytics-systems-gcp-fr,8 modules,"Query Languages, Data Processing, Scalability, Big Data, Serverless Computing, Google Cloud Platform, Data Store, Data Transformation, Data Pipelines, Dataflow, Real Time Data, Performance Tuning",Introduction | Introduction au traitement de flux de donnÃ©es | Messagerie sans serveur avec Pub/Sub | FonctionnalitÃ©s de traitement de flux Dataflow | FonctionnalitÃ©s BigQuery et Bigtable de traitement de flux haut dÃ©bit | FonctionnalitÃ©s et performances avancÃ©es de BigQuery | RÃ©sumÃ© du cours | Ressources du cours,"Google Cloud Training, Google Cloud"
Troubleshooting and Solving Data Join Pitfalls,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-troubleshooting-and-solving-data-join-pitfalls-ukiqz,,"Database Administration, Data Manipulation, Data Cleansing, SQL, Big Data, Data Integration, Exploratory Data Analysis, Google Analytics",,"Google Cloud Training, Google Cloud"
Python에서 데이터베이스 사용하기,N/A,N/A,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/python-databases-ko,5 modules,"Database Management, Python Programming, Data Visualization Software, Object Oriented Programming (OOP), Object Oriented Design, Databases, Data Collection, SQL, Web Scraping, Data Processing, Relational Databases, Database Design, Data Modeling",ê°ì²´ ì§í¥ Python | ê¸°ë³¸ êµ¬ì¡°í ì§ì ì¸ì´ | ë°ì´í° ëª¨ë¸ ë° ê´ê³í SQL | SQLì ë¤ëë¤ ê´ê³ | ë°ì´í°ë² ì´ì¤ ë° ìê°í,"Charles Russell Severance, University of Michigan"
Clientes de base de datos,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/database-clients-es,4 modules,"Database Design, MySQL, SQL, Back-End Web Development, Stored Procedure, Database Application, Database Management, Databases, Django (Web Framework), Python Programming, Application Programming Interface (API)",Interactuar con una base de datos MySQL mediante Python | Realizar consultas en MySQL mediante Python | Clientes avanzados de bases de datos | Trabajar con un cliente de base de datos,Taught by Meta Staff
"Streaming Big Data with Spark Streaming, Scala, and Spark 3!",N/A,N/A,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-streaming-big-data-with-spark-streaming-scala-and-spark-3-09ksx,9 modules,"Application Deployment, Apache Hadoop, Apache Spark, Distributed Computing, Apache Kafka, Scala Programming, Applied Machine Learning, Apache Cassandra, Big Data, Real Time Data, Data Processing, Development Environment",Getting Started | A Crash Course in Scala | Spark Streaming Concepts | Spark Streaming Examples with Twitter | Spark Streaming Examples with Clickstream / Apache Access Log Data | Integrating with Other Systems | Advanced Spark Streaming Examples | Spark Streaming in Production | You Made It!,Packt - Course Instructors
Online Advertising & Social Media,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/online-advertising--social-media,3 modules,"Return On Investment, Data-Driven Decision-Making, Customer Engagement, Advertising, Marketing, Online Advertising, Analytics, Social Media Strategy, Big Data, Information Privacy, Digital Advertising, Social Media Marketing, Trend Analysis, Data Ethics, Data Visualization, Social Media, Data Presentation",Module 1: Introduction to Online Advertising & Social Media | Module 2: Big Data and Social Media | End-of-Course Evaluation,"Lauren Rhue, University of Maryland, College Park"
La pila completa,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/the-full-stack-es,5 modules,"Back-End Web Development, Application Programming Interface (API), Cascading Style Sheets (CSS), Cloud Computing, Web Applications, Full-Stack Web Development, Scalability, Django (Web Framework), Javascript, Responsive Web Design, MySQL, JSON, Hypertext Markup Language (HTML), Web Development, Virtual Environment, Front-End Web Development, Application Deployment, Software Development",IntroducciÃ³n a la pila completa | TecnologÃ­as de Front-end | La pila completa usando Django | Entornos de producciÃ³n | Proyecto final,Taught by Meta Staff
