課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Financial Accounting Fundamentals,4.8 out of 5 stars,2.8K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/uva-darden-financial-accounting,5 modules,"Generally Accepted Accounting Principles (GAAP), Financial Reporting, Financial Statement Analysis, Financial Analysis, Accounting Records, Financial Accounting, Cash Flows, Annual Reports, Depreciation, Revenue Recognition, Balance Sheet, Accounting, Financial Statements, General Ledger, Accrual Accounting, Income Statement","Introduction to Financial Accounting, the Financial Statements, and the Balance Sheet | Introduction to Recording Transactions | The Income Statement, Revenue and Expense Transactions, and Adjusting Entries | The Statement of Cash Flows, Financial Statement Preparation | More Transactions, Analysis of Financial Statements, and an Annual Report","Luann J. Lynch, University of Virginia"
Financial Planning for Young Adults,4.6 out of 5 stars,1.4K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/financial-planning,9 modules,"Financial Planning, Risk Management, Insurance, Budgeting, Finance, Investments, Goal Setting, Credit Risk, Loans",Orientation | Module 1: Setting Financial Goals and Assessing Your Situation | Module 2: Budgeting and Cash Flow Management | Module 3: Saving Strategies | Module 4: The Time Value of Money | Module 5: Borrowing and Credit | Module 6: Investing | Module 7: Risk Management | Module 8: Financial Planning as a Career,"Nicholas Paulson, Ph.D., Kathryn L. Sweedler, Charles R. Chaffin, University of Illinois Urbana-Champaign"
English for Career Development,4.8 out of 5 stars,17K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/careerdevelopment,5 modules,"Business Writing, Business Communication, Vocabulary, English Language, Business Correspondence, Writing, Communication, Interviewing Skills, Professional Networking, Social Skills, Verbal Communication Skills",Unit 1: Entering the Job Market | Unit 2: Resumes | Unit 3: Writing a Cover Letter | Unit 4: Networking | Unit 5: Interviewing For a Job,"Brian McManus, Robyn Turner, University of Pennsylvania"
Finance for Non-Financial Professionals,4.6 out of 5 stars,4.5K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/finance-for-non-finance-managers,4 modules,"Business Valuation, Balance Sheet, Cash Flow Forecasting, Financial Analysis, Financial Statements, Accounting, Budgeting, Financial Accounting, Cash Management, Financial Management, Finance",Foundations of Finance and Accounting | Costing | Financial Ratios | Valuation,"David Standen, MBA, University of California, Irvine"
Financial Statements,4.8 out of 5 stars,32 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/business-financial-statements,2 modules,"Key Performance Indicators (KPIs), Performance Measurement, Financial Statement Analysis, Financial Statements, Cash Flows, Balance Sheet, Income Statement, Financial Reporting, Financial Analysis, Financial Data, Business Metrics",Course Overview | Financial Statement Analysis,"Joseph Perfetti, Duke University"
Financial Planning,4.6 out of 5 stars,46 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/financial-planning-course-isb,7 modules,"Risk Management, Financial Management, Wealth Management, Investments, Goal Setting, Tax Planning, Insurance, Financial Market, Portfolio Management, Budgeting, Loans, Income Tax, Financial Planning, General Finance",Welcome to Financial Planning | Introduction to Financial Planning and Financial Terms | Roadmap to Financial Independence | Sources of Income | Types of Investment Vehicles and Avenues to Investing | Understanding Life and Health Insurance | Tax Planning,"Hemant Gupta, Karan Mehta, Sumanth Karlapudi, Prasanna Tantri, Anand Shekhar, Indian School of Business"
Global Financial Markets and Instruments,4.5 out of 5 stars,2.2K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/global-financial-markets-instruments,4 modules,"Market Liquidity, Financial Services, Securities (Finance), Derivatives, Fixed Asset, Investments, Portfolio Management, Equities, Cash Flows, Financial Systems, Financial Market, Finance, Securities Trading, Investment Management, Capital Markets, Asset Management",Module 1: Introduction & Review of Elementary Finance Tools | Module 2: Financial system & financial assets: fixed income securities | Module 3: Financial system & financial assets: equity securities and derivatives | Module 4: Organization of financial markets and securities trading,"Arzu Ozoguz, Rice University"
Modeling Risk and Realities,4.6 out of 5 stars,2.2K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/wharton-risk-models,4 modules,"Statistical Modeling, Predictive Modeling, Probability Distribution, Forecasting, Mathematical Modeling, Microsoft Excel, Risk Management, Risk Modeling, Process Optimization, Probability & Statistics, Simulation and Simulation Software, Data Visualization, Data-Driven Decision-Making, Business Analysis, Risk Analysis, Data Modeling",Week 1: Modeling Decisions in Low Uncertainty Settings | Week 2: Risk and Reward: Modeling High Uncertainty Settings | Week 3: Choosing Distributions that Fit Your Data | Week 4: Balancing Risk and Reward Using Simulation,"Sergei Savin, Senthil Veeraraghavan, University of Pennsylvania"
Financial Analysis of Organizations,4.5 out of 5 stars,119 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/financial-analysis-of-organizations,4 modules,"Capital Expenditure, Finance, Equities, Financial Accounting, Financial Planning, Cash Flows, Revenue Forecasting, Cash Flow Forecasting, Income Statement, Financial Modeling, Financial Analysis, Balance Sheet, Financial Statement Analysis, Financial Statements, Business Valuation, Accounting, Financial Data, Financial Forecasting",Course Introduction and Module 1: Financial Statements - A Deeper Dive Into Company Position | Module 2: Financial Statements - A Deeper Dive Into Company Performance | Financial Statement Ratios | Module 4: Forecasting Financial Statements,"Gies College of Business, University of Illinois, University of Illinois Urbana-Champaign"
IBM AI Developer,4.6 out of 5 stars,71K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/applied-artifical-intelligence-ibm-watson-ai,,"Software Engineering, Software Architecture, ChatGPT, Large Language Modeling, Software Development Life Cycle, Jupyter, Generative AI, Prompt Engineering, Application Deployment, Development Environment, Python Programming, Bootstrap (Front-End Framework)","Introduction to Software Engineering | Introduction to Artificial Intelligence (AI) | Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Introduction to HTML, CSS, & JavaScript | Python for Data Science, AI & Development | Developing AI Applications with Python and Flask | Building Generative AI-Powered Applications with Python | Generative AI:Â Elevate your Software Development Career | Software Developer Career Guide and Interview Preparation","IBM Skills Network Team, Michelle Saltoun, Sina Nazeri, Abhishek Gagneja, Joseph Santarcangelo, Rav Ahuja, Antonio Cangiano, Upkar Lidder, Ramesh Sannareddy, Bethany Hudnutt, Ramanujam Srinivasan"
"Python for Data Science, AI & Development",4.6 out of 5 stars,42K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/python-for-applied-data-science-ai,5 modules,"Programming Principles, Data Analysis, Restful API, File Management, Data Manipulation, Data Import/Export, Pandas (Python Package), Object Oriented Programming (OOP), Python Programming, Computer Programming, Application Programming Interface (API), NumPy, Web Scraping, Jupyter, Data Structures",Python Basics | Python Data Structures | Python Programming Fundamentals | Working with Data in Python | APIs and Data Collection,Joseph Santarcangelo
Google Project Management:,4.8 out of 5 stars,131K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/google-project-management,,"Project Controls, Quality Assessment, Applicant Tracking Systems, Backlogs, Project Scoping, Quality Management, Project Management, Interviewing Skills, Project Closure, Change Management, Agile Project Management, Milestones (Project Management)",Foundations of Project Management | Project Initiation: Starting a Successful Project | Project Planning: Putting It All Together | Project Execution: Running the Project | Agile Project Management | Capstone: Applying Project Management in the Real World | Accelerate Your Job Search with AI,
Microsoft Business Analyst,4.6 out of 5 stars,1K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/microsoft-business-analyst,,"Requirements Elicitation, Quality Management, Business Process Modeling, Software Development Life Cycle, Pivot Tables And Charts, Microsoft Visio, Power BI, User Story, Stakeholder Management, Process Flow Diagrams, Business Analysis, Data Modeling",Business Analysis Fundamentals | Data for Business Analysts Using Microsoft Excel | Data and Business Process Modeling with Microsoft Visio | Requirements Gathering in Business Analysis | Power Platform in Business Analysis | Project Delivery in Business Analysis and Capstone Project,
Deep Learning,4.8 out of 5 stars,146K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/deep-learning,,"Applied Machine Learning, Tensorflow, Artificial Intelligence, Large Language Modeling, Machine Learning Algorithms, Keras (Neural Network Library), Debugging, Natural Language Processing, Supervised Learning, PyTorch (Machine Learning Library), Artificial Intelligence and Machine Learning (AI/ML), Artificial Neural Networks","Neural Networks and Deep Learning | Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization | Structuring Machine Learning Projects | Convolutional Neural Networks | Sequence Models","Andrew Ng, Younes Bensouda Mourri, Kian Katanforoosh"
Google Digital Marketing & E-commerce,4.8 out of 5 stars,41K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/google-digital-marketing-ecommerce,,"Applicant Tracking Systems, Search Engine Optimization, Loyalty Programs, Order Fulfillment, Interviewing Skills, Google Ads, Email Marketing, Social Media Management, Customer experience strategy (CX), Media Planning, Spreadsheet Software, Data Storytelling","Foundations of Digital Marketing and E-commerce | Attract and Engage Customers with Digital Marketing | From Likes to Leads: Interact with Customers Online | Think Outside the Inbox: Email Marketing | Assess for Success: Marketing Analytics and Measurement | Make the Sale: Build, Launch, and Manage E-commerce Stores | Satisfaction Guaranteed: Develop Customer Loyalty Online | Accelerate Your Job Search with AI",
AI Agent Developer,4.8 out of 5 stars,7.3K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ai-agents,,"Ideation, Productivity, ChatGPT, Generative AI Agents, Artificial Intelligence, Large Language Modeling, Document Management, Risk Management Framework, Generative AI, Agentic systems, Prompt Engineering, OpenAI",AI Agents and Agentic AI with Python & Generative AI | AI Agents and Agentic AI Architecture in Python | OpenAI GPTs: Creating Your Own Custom AI Assistants | Prompt Engineering for ChatGPT | ChatGPT Advanced Data Analysis | Trustworthy Generative AI,"Dr. Jules White, Vanderbilt University"
Business Foundations,4.7 out of 5 stars,26K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/wharton-business-foundations,,"Capital Budgeting, Operational Efficiency, Human Capital, Financial Modeling, Return On Investment, Go To Market Strategy, Corporate Finance, Operations Management, Process Management, Branding, People Management, Financial Reporting",Introduction to Marketing | Introduction to Financial Accounting | Managing Social and Human Capital | Introduction to Corporate Finance | Introduction to Operations Management | Wharton Business Foundations Capstone,"Michael R Roberts, Christian Terwiesch, Brian J Bushee, Peter Cappelli, Peter Fader, Barbara E. Kahn, Michael Useem, Jagmohan Raju, University of Pennsylvania"
IBM Business Analyst,4.7 out of 5 stars,13K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-business-analyst-professional-certificate,,"Requirements Elicitation, Project Scoping, Business Process Modeling, Business Analytics, Work Breakdown Structure, Risk Mitigation, Prompt Engineering, Stakeholder Engagement, Data Visualization, Risk Management, Analysis, Stakeholder Management",Introduction to Business Analysis | Excel Basics for Data Analysis | Data Visualization and Dashboards with Excel and Cognos | Business Analysis: Process Modeling & Requirements Gathering | Business Analysis: Project and Stakeholder Management | Business Analysis: Preparation Exam for ECBA Certification | Capstone Project: Applying Business Analysis Skills | Generative AI: Revolutionizing Business Analysis Techniques,"IBM Skills Network Team, Daniel C. Yeomans, Shubhra Das, Skill-Up EdTech Team, Filipe Martins, Rav Ahuja, Sandip Saha Joy, Steve Ryan, Kevin McFaul, Ramanujam Srinivasan, SkillUp EdTech"
IBM AI Engineering,4.6 out of 5 stars,20K reviews,Intermediate · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ai-engineer,,"Applied Machine Learning, Generative AI Agents, Tensorflow, Large Language Modeling, Reinforcement Learning, Keras (Neural Network Library), Generative AI, Prompt Engineering, Natural Language Processing, Supervised Learning, PyTorch (Machine Learning Library), Deep Learning",Machine Learning with Python | Introduction to Deep Learning & Neural Networks with Keras | Deep Learning with Keras and Tensorflow | Introduction to Neural Networks and PyTorch | Deep Learning with PyTorch | AI Capstone Project with Deep Learning | Generative AI and LLMs: Architecture and Data Preparation | Gen AI Foundational Models for NLP & Language Understanding | Generative AI Language Modeling with Transformers | Generative AI Engineering and Fine-Tuning Transformers | Generative AI Advance Fine-Tuning for LLMs | Fundamentals of AI Agents Using RAG and LangChain | Project: Generative AI Applications with RAG and LangChain,"Sina Nazeri, Fateme Akbari, Wojciech 'Victor' Fulmyk, Kang Wang, Ashutosh Sagar, Ricky Shi, Romeo Kienzler, Joseph Santarcangelo, Alex Aklson, Roodra Pratap Kanwar, Samaya Madhavan, JEREMY NILMEIER, Jeff Grossman"
Google Cybersecurity,4.8 out of 5 stars,53K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/google-cybersecurity,,"Intrusion Detection and Prevention, Computer Security Incident Management, Cyber Attacks, Vulnerability Assessments, Interviewing Skills, Bash (Scripting Language), Cybersecurity, SQL, Incident Response, Linux, Debugging, Vulnerability Management","Foundations of Cybersecurity | Play It Safe: Manage Security Risks | Connect and Protect: Networks and Network Security | Tools of the Trade: Linux and SQL | Assets, Threats, and Vulnerabilities | Sound the Alarm: Detection and Response | Automate Cybersecurity Tasks with Python | Put It to Work: Prepare for Cybersecurity Jobs | Accelerate Your Job Search with AI",
Financial Management,4.8 out of 5 stars,167 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/business-financial-management,,"Capital Budgeting, Operational Efficiency, Return On Investment, Strategic Decision-Making, Operational Risk, Financial Data, Balance Sheet, Cash Management, Cash Flows, Proposal Development, Risk Management, Accounts Receivable",Business Value Creation | Cash Flow Management | Balance Sheet and Business Cases | Risk Management and Financial Theory | Investment Evaluation | Financial Statements | Business Impact,"Joseph Perfetti, Duke University"
Meta Full-Stack Developer,4.7 out of 5 stars,24K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/meta-full-stack-developer,,"HTML and CSS, Database Design, Database Management Systems, Linux Commands, GitHub, React.js, SQL, Jest (JavaScript Testing Framework), Git (Version Control System), Python Programming, Bootstrap (Front-End Framework), Restful API",Introduction to Front-End Development | Programming with JavaScript | Version Control | HTML and CSS in depth | React Basics | Advanced React | Programming in Python | Introduction to Databases for Back-End Development | Django Web Framework | APIs,Taught by Meta Staff
IBM Generative AI Engineering,4.6 out of 5 stars,88K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-generative-ai-engineering,,"Applied Machine Learning, ChatGPT, Large Language Modeling, Jupyter, Keras (Neural Network Library), Data Wrangling, Generative AI, Prompt Engineering, Application Deployment, Supervised Learning, PyTorch (Machine Learning Library), Deep Learning","Introduction to Artificial Intelligence (AI) | Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Python for Data Science, AI & Development | Developing AI Applications with Python and Flask | Building Generative AI-Powered Applications with Python | Data Analysis with Python | Machine Learning with Python | Introduction to Deep Learning & Neural Networks with Keras | Generative AI and LLMs: Architecture and Data Preparation | Gen AI Foundational Models for NLP & Language Understanding | Generative AI Language Modeling with Transformers | Generative AI Engineering and Fine-Tuning Transformers | Generative AI Advance Fine-Tuning for LLMs | Fundamentals of AI Agents Using RAG and LangChain | Project: Generative AI Applications with RAG and LangChain","IBM Skills Network Team, Sina Nazeri, Abhishek Gagneja, Fateme Akbari, Wojciech 'Victor' Fulmyk, Kang Wang, Ashutosh Sagar, Joseph Santarcangelo, Alex Aklson, Rav Ahuja, Antonio Cangiano, Roodra Pratap Kanwar, Ramesh Sannareddy, Jeff Grossman"
