課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
IBM Back-End Development,4.6 out of 5 stars,50K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-backend-development,,"Software Development Life Cycle, Kubernetes, Development Environment, Bash (Scripting Language), Shell Script, Object-Relational Mapping, Open Web Application Security Project (OWASP), Linux Commands, Jupyter, Microservices, NoSQL, Application Deployment","Introduction to Software Engineering | Getting Started with Git and GitHub | Hands-on Introduction to Linux Commands and Shell Scripting | Python for Data Science, AI & Development | Developing AI Applications with Python and Flask | Django Application Development with SQL and Databases | Introduction to Containers w/ Docker, Kubernetes & OpenShift | Application Development using Microservices and Serverless | Application Security for Developers and DevOps Professionals | Monitoring and Observability forÂ Development and DevOps | Back-end Application Development Capstone Project","John Rofrano, IBM Skills Network Team, Abhishek Gagneja, Joseph Santarcangelo, Rav Ahuja, Upkar Lidder, Lavanya Thiruvali Sunderarajan, Alex Parker, Yan Luo, Ramesh Sannareddy, Sam Prokopchuk, Bethany Hudnutt, Ramanujam Srinivasan",Starts Jul 19,6 months,at 10 hours. a week
Web Design for Everybody: Basics of Web Development & Coding,4.7 out of 5 stars,35K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/web-design,,"Interactive Design, Web Content Accessibility Guidelines, Browser Compatibility, Usability, HTML and CSS, Front-End Web Development, Verification And Validation, Web Design and Development, Event-Driven Programming, Application Frameworks, Wireframing, Responsive Web Design",Introduction to HTML5 | Introduction to CSS3 | Interactivity with JavaScript | Advanced Styling with Responsive Design | Web Design for Everybody Capstone,"Charles Russell Severance, Colleen van Lent, Ph.D., University of Michigan",Starts Jul 19,2 months,at 10 hours. a week
Generative AI for Mobile App Developers,4.7 out of 5 stars,7.6K reviews,Advanced · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-mobile-app-developers,,"ChatGPT, Generative AI, OpenAI, Prompt Engineering, Machine Learning Methods, Software Testing, Mobile Development, DevSecOps, Software Development Tools, Application Development, Test Automation, AI Personalization",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI:Â Elevate your Software Development Career | Generative AI:  Turbocharge Mobile App Development,"Skill-Up EdTech Team, Rav Ahuja, Antonio Cangiano, Ramanujam Srinivasan, SkillUp EdTech",Starts Jul 19,1 month,at 10 hours. a week
Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),4.9 out of 5 stars,3.7K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/build-a-computer,8 modules,"Program Development, System Design and Implementation, Computer Programming, Software Design, Debugging, Computer Architecture, Development Environment, Verification And Validation, Technical Design, Computer Hardware, Computational Logic",Introduction | Boolean Functions and Gate Logic | General Course Information | Boolean Arithmetic and the ALU | Memory | Machine Language | Computer Architecture | Assembler,"Shimon Schocken, Noam  Nisan, Hebrew University of Jerusalem",Starts Jul 19,Flexible schedule,Learn at your own pace
Programming for Everybody (Getting Started with Python),4.8 out of 5 stars,232K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/python,7 modules,"Development Environment, Computer Programming, Python Programming, Scripting Languages, Programming Principles, Computational Thinking, Scripting",Chapter One - Why we Program? | Installing Python | Chapter One: Why We Program (continued) | Chapter Two: Variables and Expressions | Chapter Three: Conditional Code | Chapter Four: Functions | Chapter Five: Loops and Iteration,"Charles Russell Severance, University of Michigan",Starts Jul 19,Flexible schedule,Approx. 18 hours.Learn at your own pace
Introduction to TCP/IP,4.6 out of 5 stars,2.8K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/tcpip,5 modules,"Network Routing, Network Protocols, General Networking, Network Security, Cybersecurity, Network Analysis, TCP/IP, Network Architecture, System Configuration, Open Shortest Path First (OSPF), Intrusion Detection and Prevention, Dynamic Host Configuration Protocol (DHCP), File Transfer Protocol (FTP)",My PC's Internet & Gateway | TCP/IP Protocol | Internet Routing & Functions | Internet Security | Wireshark Internet Project,"Jong-Moon Chung, Yonsei University",Starts Jul 19,Flexible schedule,Approx. 7 hours.Learn at your own pace
Introduction to TCP/IP,4.6 out of 5 stars,2.8K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/tcpip,5 modules,"Network Routing, Network Protocols, General Networking, Network Security, Cybersecurity, Network Analysis, TCP/IP, Network Architecture, System Configuration, Open Shortest Path First (OSPF), Intrusion Detection and Prevention, Dynamic Host Configuration Protocol (DHCP), File Transfer Protocol (FTP)",My PC's Internet & Gateway | TCP/IP Protocol | Internet Routing & Functions | Internet Security | Wireshark Internet Project,"Jong-Moon Chung, Yonsei University",Starts Jul 19,Flexible schedule,Approx. 7 hours.Learn at your own pace
Introduction to Computers and Office Productivity Software,4.7 out of 5 stars,1.7K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-computers-and-office-productivity-software,8 modules,"Graphics Software, Data Management, Computer Systems, Computer Hardware, Spreadsheet Software, Document Management, File Management, Computer Graphics",Computer Hardware | Computer Software | Application Software: a presentation | What You See Is What You Get | ANALYSIS AND STORAGE OF DATA USING SPREADSHEET | Computer Graphics | Final Exam | Capstone Project,"Kenneth W T Leung, The Hong Kong University of Science and Technology",Starts Jul 19,Flexible schedule,Learn at your own pace
Interactive Computer Graphics,4.1 out of 5 stars,306 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/interactive-computer-graphics,7 modules,"Computer Graphic Techniques, Technical Design, Interactive Design, Animation and Game Design, User Interface (UI), Algorithms, Human Computer Interaction, Computer Graphics, Simulations, Design, Visualization (Computer Graphics)",Graphical User Interfaces | 2D Drawings and Animations | 3D Geometric Modeling | Deformation and Animation | Fabrication | Computer-aided Design | Real-world Interaction,"Takeo Igarashi, The University of Tokyo",Starts Jul 19,Flexible schedule,Approx. 27 hours.Learn at your own pace
Code Yourself! An Introduction to Programming,4.7 out of 5 stars,3.6K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/intro-programming,5 modules,"Debugging, Video Game Development, Animation and Game Design, Software Design, Computer Programming, Game Design, Software Engineering, Programming Principles, Algorithms, Software Development, Computational Thinking",Your First Computer Program | Code Gone Loopy! | Remixing Games | Reusing Your Code | Think Like a Software Engineer,"Dr Areti Manataki, InÃ©s Friss de Kereki, The University of Edinburgh, Universidad ORT Uruguay",Starts Jul 19,Flexible schedule,Approx. 12 hours.Learn at your own pace
Mathematical Thinking in Computer Science,4.4 out of 5 stars,2.3K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/what-is-a-proof,6 modules,"Algorithms, Computer Programming, Computational Logic, Computer Science, Computational Thinking, Python Programming, Deductive Reasoning, Logical Reasoning, Program Development, Theoretical Computer Science",Making Convincing Arguments | How to Find an Example? | Recursion and Induction | Logic | Invariants | Solving a 15-Puzzle,"Alexander S. Kulikov, Michael Levin, ÐÐ»Ð°Ð´Ð¸Ð¼Ð¸Ñ ÐÐ¾Ð´Ð¾Ð»ÑÑÐºÐ¸Ð¹, University of California San Diego",Starts Jul 19,Flexible schedule,Approx. 41 hours.Learn at your own pace
Probability & Statistics for Machine Learning & Data Science,4.6 out of 5 stars,575 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-probability-and-statistics,4 modules,"Bayesian Statistics, A/B Testing, Exploratory Data Analysis, Probability & Statistics, Probability, Statistical Machine Learning, Statistical Hypothesis Testing, Statistical Analysis, Probability Distribution, Statistical Visualization, Statistical Inference, Descriptive Statistics, Data Science, Sampling (Statistics)",Week 1 - Introduction to Probability and Probability Distributions | Week 2 - Describing probability distributions and probability distributions with multiple variables | Week 3 - Sampling and Point estimation | Week 4 - Confidence Intervals and Hypothesis testing,Luis Serrano,Starts Jul 19,Flexible schedule,Approx. 33 hours.Learn at your own pace
Introduction to Computer Vision,4.4 out of 5 stars,9 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/computer-vision-introduction,4 modules,"Data Ethics, Computer Vision, Computational Thinking, Probability Distribution, Image Analysis, Artificial Intelligence, Data Processing, Computer Graphics, Linear Algebra, Deep Learning",Week 1 | Week 2 | Week 3 | Week 4,"Tom Yeh, University of Colorado Boulder",Starts Jul 19,Flexible schedule,Learn at your own pace
Ace the Computer Science Interview: Strategies for Success,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ace-the-computer-science-interview-strategies-for-success,1 module,"Critical Thinking, Verbal Communication Skills, Problem Solving, Computer Programming, Composure, Interpersonal Communications, Data Structures, Algorithms, Communication, Planning, Stress Management, Adaptability",Ace the Computer Science Interview: Strategies for Success,"Woody Lewenstein, Coursera Instructor Network",Starts Jul 19,,
Master of Science in Computer Science,N/A,N/A,Degree · 1 - 4 Years,https://www.coursera.org/degrees/master-computer-science-clemson,,,,,,,
Graduate Diploma in Computer Science,N/A,N/A,Graduate Certificate · 6 - 12 Months,https://www.coursera.org/certificates/graduate-diploma-computer-science-london,,,,,,,
Graduate Certificate in Computer Science,N/A,N/A,Graduate Certificate · 6 - 12 Months,https://www.coursera.org/certificates/graduate-certificate-computer-science-london,,,,,,,
Master of Science in Computer Science,N/A,N/A,Degree · 1 - 4 Years,https://www.coursera.org/degrees/ms-computer-science-boulder,,,,,,,
MSc Computer Science,N/A,N/A,Degree · 1 - 4 Years,https://www.coursera.org/degrees/msc-computer-science-heriot-watt,,,,,,,
IBM Java Developer,4.6 out of 5 stars,5.8K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/java-developer,,"Cloud-Native Computing, Software Development Life Cycle, Containerization, Development Environment, Database Design, Prompt Engineering, Hibernate (Java), Object Oriented Programming (OOP), Version Control, Database Management, Cascading Style Sheets (CSS), Microservices","Introduction to Software Engineering | Java Programming for Beginners | Getting Started with Git and GitHub | Object Oriented Programming in Java | Introduction to HTML, CSS, & JavaScript | Cloud Native, Microservices, Containers, DevOps and Agile | Spring Framework for Java Development | Java Development with DatabasesÂ | Java Development Capstone Project | Software Developer Career Guide and Interview Preparation | Generative AI:Â Elevate your Software Development Career","IBM Skills Network Team, Michelle Saltoun, Muhammad Yahya, Skill-Up EdTech Team, Rav Ahuja, Upkar Lidder, Lavanya Thiruvali Sunderarajan, Bethany Hudnutt, Ramanujam Srinivasan, SkillUp EdTech",Starts Jul 19,3 months,at 10 hours. a week
