課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Monitoring and Backup in Azure,4.2 out of 5 stars,21 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/monitoring-backup-in-azure,2 modules,"Data Storage, Cloud Services, System Monitoring, Virtual Machines, Cloud Storage, Query Languages, Scalability, Application Performance Management, Disaster Recovery, Network Monitoring, Continuous Monitoring, Microsoft Azure, Cloud Infrastructure, Cloud Management",Monitor Azure Resources | Backup Azure Resources,Whizlabs Instructor,Starts Jul 19,4 hours to complete,
Design and Implement Build and Release Pipelines,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/design-and-implement-build-and-release-pipelines-microsoft-devops,2 modules,"GitHub, Software Versioning, YAML, CI/CD, DevOps, Version Control, Continuous Delivery, Development Testing, Microsoft Azure, Release Management, Package and Software Management, Test Engineering, Continuous Integration, Azure DevOps, Application Deployment, Infrastructure as Code (IaC)",Strategizing Package Management and Pipeline Testing | Implementing and Managing Pipelines and Deployments with Infrastructure as Code,Whizlabs Instructor,Starts Jul 19,Flexible schedule,Learn at your own pace
"Agile Excellence with Scrum: Planning, CI, Backlog Mastery",N/A,N/A,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/agile-excellence-with-scrum,,"Stakeholder Engagement, Backlogs, Agile Software Development, Stakeholder Communications, Lean Methodologies, Scaled Agile Framework, DevOps, Agile Product Development, Release Management, Sprint Planning, Product Roadmaps, Kanban Principles","Scrum Fundamentals and Industry Planning Techniques | Crafting Effective User Stories in Agile - Agile Excellence | Backlog Mastery, Product Ownership, and Industry Tools",Board Infinity,Starts Jul 19,Flexible schedule,Learn at your own pace
Getting Started with Docker,3.3 out of 5 stars,15 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/docker-certified-associate-getting-started-with-docker,2 modules,"CI/CD, DevOps, Application Deployment, Linux Administration, Containerization, Software Installation, Docker (Software), Cloud-Native Computing, Command-Line Interface",Getting Started with Docker | Beyond Basics: Docker Images and Docker Containers,,Starts Jul 19,5 hours to complete,
Kubernetes Essentials - Deploying and Managing Applications,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-kubernetes-essentials-deploying-and-managing-applications-aa6tr,6 modules,"Cloud-Native Computing, Infrastructure Architecture, Kubernetes, Scalability, Automation, Application Deployment, Software Installation, Devops Tools, Containerization, YAML, Command-Line Interface",[Kubernetes] High-Level Overview | [Kubernetes] Installing Tools | [Kubernetes] Running Containers with Kubernetes | [Kubernetes] Object Management and YAML Manifests | [Kubernetes] Working with ReplicaSets and Deployments | [Kubernetes] In-Depth Look at Kubernetes Services,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Write basic ansible playbooks,4.4 out of 5 stars,25 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/write-basic-ansible-playbooks,,"System Configuration, File Management, IT Automation, DevOps, Infrastructure as Code (IaC), Software Installation, Systems Administration, Ansible, YAML",,"Sherif A. Tawfik Abbas, Coursera Project Network",,2 hours,Learn at your own pace
Design and Implement a Source Control Strategy,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/design-and-implement-a-source-control-strategy-microsoft-devops,2 modules,"Version Control, Microsoft Azure, Continuous Deployment, Infrastructure as Code (IaC), Azure DevOps, Release Management, Application Deployment, Code Review, Git (Version Control System)",Design and implement branching strategies for the source code | Configure and manage repositories,Whizlabs Instructor,Starts Jul 19,Flexible schedule,Learn at your own pace
Architecting with Google Kubernetes Engine: Production en Español,4.9 out of 5 stars,33 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/deploying-secure-kubernetes-containers-in-production-es,7 modules,"Continuous Delivery, Managed Services, Authentications, CI/CD, Google Cloud Platform, Authorization (Computing), Data Storage Technologies, Continuous Integration, Database Management Systems, Kubernetes, DevOps, Cloud Security, Cloud-Native Computing, Identity and Access Management, Role-Based Access Control (RBAC), Cloud Storage, Application Deployment",IntroducciÃ³n al curso sobre producciÃ³n | Control de acceso y seguridad en Kubernetes y Google Kubernetes Engine | Registro y supervisiÃ³n en Google Kubernetes Engine | Usa servicios de almacenamiento administrados de Google Cloud con Google Kubernetes Engine | Uso de CI/CD con Google Kubernetes Engine | Resumen del curso sobre producciÃ³n | Recursos del curso,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service",Starts Jul 19,7 hours to complete,
The Bash Shell and Basic Scripting in Linux,4.2 out of 5 stars,30 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/the-bash-shell-and-basic-scripting-in-linux,,"Bash (Scripting Language), Scripting Languages, Unix, File Systems, IT Automation, Systems Administration, Linux Administration, Shell Script, Unix Commands, Scripting, Linux, Linux Commands",,"Moustafa Ashmawy, Coursera Project Network",,1.5 hours,Learn at your own pace
Design Security and Monitor Strategies in Azure,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/design-security-and-monitor-strategies-in-azure-microsoft-devops,2 modules,"Authentications, DevOps, Identity and Access Management, Application Performance Management, System Monitoring, Microsoft Azure, Security Controls, Authorization (Computing), Continuous Monitoring, Role-Based Access Control (RBAC), Azure Active Directory, Vulnerability Scanning, Personally Identifiable Information, Azure DevOps, Performance Tuning, DevSecOps",Develop a security and compliance plan | Implement an instrumentation strategy,Whizlabs Instructor,Starts Jul 19,Flexible schedule,Learn at your own pace
Developing Containerized Applications on Google Cloud,4.3 out of 5 stars,9 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/developing-containerized-applications-on-google-cloud,4 modules,"CI/CD, Kubernetes, Hardening, Google Cloud Platform, Containerization, Cloud Applications, Secure Coding, Application Deployment, Docker (Software), Cloud Development, Devops Tools",Introduction to containers | Introduction to containers | Introduction to Cloud Run and Google Kubernetes Engine | Course review,"Hansel Miranda, Google Cloud",Starts Jul 19,Flexible schedule,Learn at your own pace
Automation with Ansible,3.2 out of 5 stars,14 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/automation-with-ansible,3 modules,"Virtual Machines, Command-Line Interface, Encryption, Automation, Infrastructure as Code (IaC), Ansible, Cloud Infrastructure, System Configuration, Devops Tools, Linux, YAML, DevOps",Course Introduction and Setting up Ansible | Automation with Ansible-Part 1 | Automation with Ansible-Part 2,Whizlabs Instructor,Starts Jul 19,5 hours to complete,
Foundation to Multi-Cloud,4.9 out of 5 stars,53 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/foundation-to-multi-cloud,3 modules,"Microsoft Azure, Threat Modeling, Hybrid Cloud Computing, Cloud Infrastructure, Cloud Computing, Application Deployment, Cloud Services, Containerization, Multi-Cloud, Terraform, Amazon Web Services, Cloud Platforms, Cloud Computing Architecture, Cloud-Native Computing, Infrastructure as Code (IaC), Kubernetes",What is Multi-Cloud | Kubernetes and Containers | Terraform and Cloud Network,,Starts Jul 19,4 hours to complete,
Rust for Large Language Model Operations (LLMOps),4.2 out of 5 stars,12 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/rust-llmops,4 modules,"Amazon Web Services, Applied Machine Learning, Natural Language Processing, Cloud Development, Cloud Security, Deep Learning, MLOps (Machine Learning Operations), Rust (Programming Language), DevOps, Machine Learning, Application Deployment, Generative AI, System Monitoring, Large Language Modeling, CI/CD, PyTorch (Machine Learning Library)",DevOps Concepts for MLOps | Rust Hugging Face Candle | Key LLMOps Technologies | Key Generative AI Technologies,"Noah Gift, Alfredo Deza, Duke University",Starts Jul 19,16 hours to complete,
Hands-on with AWS: Software Development Practices,4.8 out of 5 stars,17 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-software-dev,2 modules,"DevOps, Version Control, Continuous Delivery, Software Development, Git (Version Control System), Test Automation, Unit Testing, Software Testing, Amazon Web Services, Application Deployment, CI/CD, Continuous Integration",Week 1: From Code to Application Delivery | Week 2: Testing and Deployment Pipelines,"Morgan Willis, Russell Sayers, Seph Robinson, Amazon Web Services",Starts Jul 19,7 hours to complete,
GCP Professional Architect,4.8 out of 5 stars,6 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/gcp-professional-architect-course,,"Continuous Deployment, Kubernetes, Google App Engine, Big Data, Google Cloud Platform, Site Reliability Engineering, Data Processing, Cloud Infrastructure, Cloud Computing Architecture, Network Monitoring, Application Deployment, Load Balancing","Cloud Computing and GCP Fundamentals | GCP Computing and Storage Services | Deployment in GCP | GCP Security and Networking | Database, Big Data, and DevOps Services in GCP | Achieving Excellence in GCP Architecting",,Starts Jul 19,Flexible schedule,Learn at your own pace
Cloud Deployment and Scaling with ASP.NET Core,5 out of 5 stars,104 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cloud-deployment-and-scaling-with-asp-net-core,4 modules,"Infrastructure As A Service (IaaS), Cloud Applications, Google App Engine, Amazon Web Services, Scalability, Disaster Recovery, ASP.NET, Cloud Computing Architecture, Application Deployment, Cloud Platforms, Cloud Computing, Cloud Solutions, Microsoft Azure, Cloud Services, Load Balancing, Cloud Infrastructure",Introduction to Cloud Computing | Deploying ASP.NET Core Applications to the Cloud | Scaling and Load Balancing | High Availability and Disaster Recovery,,Starts Jul 19,6 hours to complete,
Tencent Cloud Solutions Architect Professional,4.3 out of 5 stars,13 reviews,Advanced · Course · 3 - 6 Months,https://www.coursera.org/learn/tencent-cloud-solutions-architect-professional,13 modules,"Cloud Platforms, Cloud Infrastructure, Disaster Recovery, Microservices, Cloud-Native Computing, Private Cloud, Systems Architecture, Solution Architecture, Distributed Denial-Of-Service (DDoS) Attacks, Cloud Security, Serverless Computing, Hybrid Cloud Computing, DevOps, Cloud Computing, Data Migration, Scalability, Cloud Computing Architecture, Software Architecture, Cloud Applications",Enterprise Cloud | Cloud Migration | Cloud Native Application Design | Building High-Availability Architecture | Handling Traffic Peaks | Information Security | Big Data Applications | Hybrid Cloud | AI Solutions | Gaming Solutions | Video Solutions | Architecture Design Practices | Final Quiz,"Anthony Siu, Tencent Cloud",Starts Jul 19,11 hours to complete,
Developing a REST API with Go and Cloud Run,N/A,N/A,Intermediate · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-developing-a-rest-api-with-go-and-cloud-run-tdech,,"Go (Programming Language), Restful API, API Design, Cloud API, Database Application, DevOps, API Gateway, Data Access, Application Deployment, Personally Identifiable Information, Cloud Applications, Data Management, Google Cloud Platform",,"Google Cloud Training, Google Cloud",,Hands-on learning,Learn more
Introduction to GitHub Actions,2.9 out of 5 stars,18 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/introduction-to-github-actions,,"Software Testing, DevOps, YAML, GitHub, Automation, CI/CD",,"Alfredo Deza, Duke University",,Hands-on learning,Learn more
Gerenciamento de Serviços de TI,4.5 out of 5 stars,25 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gerenciamento-de-servicos-de-ti,4 modules,"Information Technology Infrastructure Library, Service Improvement, Supplier Management, Service Management, IT Service Management, Service Design, Innovation, Agile Methodology, IT Management, Governance, Continuous Improvement Process, DevOps",MÃ³dulo 1 | Novos Conceitos: CriaÃ§Ã£o Conjunta de Valor | MÃDULO 2 | PRINCÃPIOS NORTEADORES E DIMENSÃES DO SERVIÃO | MÃ³dulo 3 | Sistema de Valor do ServiÃ§o | MÃ³dulo 4 | PrÃ¡ticas de Gerenciamento de ServiÃ§os,"Manoel Veras, FundaÃ§Ã£o Instituto de AdministraÃ§Ã£o",Starts Jul 19,30 hours to complete,
