課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Pod Management with Kubernetes: Run containerized workloads,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/pod-management-with-kubernetes-run-containerized-workloads,,"CI/CD, Kubernetes, Cloud-Native Computing, YAML, DevOps, Application Deployment, Docker (Software), Scalability, Containerization",,"Amr Essam Eldin Ramadan, Coursera Project Network"
Continuous Integration Mastery with Jenkins,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-continuous-integration-mastery-with-jenkins-3h53n,6 modules,"Git (Version Control System), DevOps, GitLab, GitHub, Docker (Software), Continuous Deployment, Containerization, Jenkins, Code Review, Continuous Delivery, CI/CD",Course Introduction | Introduction to Jenkins | Manually Building CI Pipeline | Pipeline as a Code | Enforcing Git Based Workflows | Integrating Jenkins with Container-based Delivery,Packt - Course Instructors
Developing a Google SRE Culture - Español,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/developing-a-google-sre-culture-es,7 modules,"Site Reliability Engineering, Continuous Integration, Sprint Retrospectives, Automation, Continuous Delivery, Service Level, Performance Measurement, Design Thinking, Data-Driven Decision-Making, Safety Culture, DevOps, Change Management, Culture Transformation, Incident Management","Te damos la bienvenida a Developing a Google SRE Culture | QuÃ© son DevOps y SRE, y por quÃ© existen | SLO con consecuencias | Mejora el maÃ±ana | Regula la carga de trabajo | Aplica la SRE en tu organizaciÃ³n | EvaluaciÃ³n final","Google Cloud Training, Google Cloud"
Deploy MEAN Stack App on Azure Cloud with CICD Pipeline,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-deploy-mean-stack-app-on-azure-cloud-with-cicd-pipeline-ktrgp,5 modules,"Continuous Integration, System Testing, Cloud Services, Microsoft Azure, Cloud Applications, Infrastructure As A Service (IaaS), Node.JS, Application Deployment, Application Programming Interface (API), Cloud Infrastructure, Continuous Deployment, CI/CD, Application Performance Management, Platform As A Service (PaaS), Full-Stack Web Development, Angular, Cloud Computing",Introduction to the Public Cloud | Azure Portal and Azure DevOps | Node Express API - Continuous Integration and Continuous Deployment | Angular App - Continuous Integration and Continuous Deployment | Industry Way of Working and Infrastructure Clean-up,Packt - Course Instructors
Machine Learning Operations (MLOps): Getting Started - Português Brasileiro,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/mlops-fundamentals-br,4 modules,"Applied Machine Learning, Google Cloud Platform, Automation, Data Processing, CI/CD, Application Lifecycle Management, DevOps, Continuous Monitoring, Application Deployment, MLOps (Machine Learning Operations), Cloud Solutions",ConheÃ§a as operaÃ§Ãµes de machine learning (MLOps): como comeÃ§ar | Como empregar operaÃ§Ãµes de machine learning | Vertex AI e MLOps na Vertex AI | Resumo,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
Getting Started with Chef Cookbooks,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/getting-started-with-chef-cookbooks,3 modules,"Debugging, Software Installation, Configuration Management, Data Maintenance, Infrastructure Architecture, Cloud Security, Chef (Configuration Management Tool), Development Environment, Cloud Infrastructure, System Support, Maintainability, Verification And Validation, Command-Line Interface, Ruby (Programming Language), Development Testing, Infrastructure as Code (IaC), Package and Software Management, Automation, Unit Testing, Devops Tools",Chef Cookbook: Introduction and Setup | Create and Generate Chef Cookbooks | Chef Cookbook: Advanced Topics,Whizlabs Instructor
Exam Prep DVA-C02: AWS Certified Developer Associate,N/A,N/A,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/exam-prep-dva-c02-aws-certified-developer-associate,,"Application Deployment, API Gateway, Data Store, Continuous Integration, AWS CloudFormation, CI/CD, Redis, Cloud Infrastructure, Virtual Private Networks (VPN), Application Performance Management, Amazon CloudWatch, Data Security","AWS: Containers and Developer Tools | AWS: Compute and Storage | AWS: Networking and Content Delivery | AWS: Security, Management and Governance | AWS: Database",Whizlabs Instructor
"AWS: IoT, Machine Learning and Blockchain",N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-iot-machine-learning-and-blockchain,2 modules,"Text Mining, Internet Of Things, Natural Language Processing, AWS SageMaker, Amazon Web Services, Computer Vision, Remote Access Systems, Blockchain, Image Analysis, Artificial Intelligence and Machine Learning (AI/ML)",IoT and Blockchain in AWS | Machine Learning in AWS,Whizlabs Instructor
GCP Computing and Storage Services,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gcp-professional-architect-gcp-computing-and-storage-services,2 modules,"Cloud Computing Architecture, Scalability, Virtual Machines, Data Storage Technologies, DevOps, Cloud Security, Cloud Infrastructure, Google App Engine, Cloud Computing, Infrastructure As A Service (IaaS), Disaster Recovery, Performance Tuning, Google Cloud Platform, Load Balancing, Kubernetes, Cloud Storage",Compute Engine | Google Cloud Storage (GCS) and Services,
Jq Command Tutorials for Bash Shell Scripting,N/A,N/A,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-jq-command-tutorials-for-bash-shell-scripting-np47k,13 modules,"Bash (Scripting Language), Linux Commands, Cloud API, Restful API, Scripting, Scripting Languages, JSON, Shell Script, Software Installation, Command-Line Interface, Unix Commands, Kubernetes",Introduction to the Course | Jq Filters and Options | Simple Usage of Jq Command in Shell Scripts | Working with JSON Arrays | Constructing Object| Array| Null| Number| String| Boolean with and Without Inputs | Jq Functions - Keys | Length | Min | Max | Unique | Del and Pipes | Working with OS (Linux / Unix / Mac) Variables Using Jq Command | Conditional Statements | Simple if| if else | if elif...else | Jq Command with Exit Status for Bash Shell Scripting | Operations on Strings | Arithmetic Operations on Numbers (int and float) | Creating Bash Array from JSON Array | Jq Command Usage with Kubectl,Packt - Course Instructors
AWS: Containers and Developer Tools,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-containers-and-developer-tools,2 modules,"Containerization, Command-Line Interface, CI/CD, Docker (Software), Amazon Web Services, Application Deployment, Kubernetes, Continuous Integration, Front-End Web Development, Application Performance Management, Devops Tools, Continuous Deployment",Containers in AWS | Developer Tools in AWS,Whizlabs Instructor
HashiCorp Vault Foundations and Secrets Management,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-hashicorp-vault-foundations-and-secrets-management-hbxj3,2 modules,"Database Management, Security Management, Authorization (Computing), Authentications, Encryption, Security Controls, Data Security, Servers, Hardening, Configuration Management, Data Management, Key Management, Cloud Security, System Configuration, Identity and Access Management",Course Introduction | Create a Working Vault Server Configuration Given a Scenario,Packt - Course Instructors
GenAI for Azure: AI-Powered Cloud Optimization Strategies,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-azure-ai-powered-cloud-optimization-strategies,1 module,"Microsoft Azure, Microsoft Copilot, Anomaly Detection, Data Ethics, DevOps, Artificial Intelligence, Automation, Cloud Computing, OpenAI, Generative AI, CI/CD, Performance Tuning, Cloud Management, Cloud Security, Scalability",GenAI for Azure: AI-Powered Cloud Optimization Strategies,"Renaldi Gondosubroto, Coursera Instructor Network"
Product Management: Data Science and Agile Systems,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/product-management-data-science-and-agile-systems,5 modules,"Agile Methodology, Analytics, Product Strategy, Product Development, Data Analysis, Innovation, Operational Efficiency, Lean Methodologies, DevOps, Risk Management, Data-Driven Decision-Making, Agile Product Development, Data Science, Agile Project Management, Product Roadmaps, Data Management, Product Management, Backlogs",Week 1: Agile Systems Engineering | Week 2: DevOps Principles for Business Agility | Week 3: Data Science for Product Risk Management | Week 4: Data-Driven Controls with Technology and Teams | Final Exam,"John Johnson, University of Maryland, College Park"
Developing a Google SRE Culture en Français,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/developing-a-google-sre-culture-fr,7 modules,"Communication, Data-Driven Decision-Making, Cross-Functional Collaboration, Continuous Delivery, Change Management, Service Level, Performance Measurement, Collaboration, Safety Culture, People Development, Culture Transformation, DevOps, Continuous Integration, Site Reliability Engineering, Continuous Monitoring, Design Thinking, Automation","Bienvenue dans le cours ""Developing a Google SRE Culture"" | DevOps, ingÃ©nierie SRE et la raison de leur existence | Les SLO et leurs consÃ©quences | PrÃ©parer un avenir meilleur | RÃ©guler la charge de travail | Appliquer l'ingÃ©nierie SRE Ã  votre organisation | Ãvaluation finale","Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
Terraform Masterclass: From Beginner to Advanced,N/A,N/A,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-terraform-masterclass-from-beginner-to-advanced,,"Application Deployment, Infrastructure Security, Amazon Elastic Compute Cloud, Cloud Infrastructure, Version Control, Command-Line Interface, Amazon S3, Data Validation, Cloud Management, Development Environment, Multi-Factor Authentication, Configuration Management","Terraform Basics - Managing Infrastructure as Code | Advanced Terraform - Variables, Modules, & State Management | Terraform Cloud - Automation, Workspaces, and Integration",Packt - Course Instructors
AWS: Security and Key Management,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-security-and-key-management,2 modules,"Amazon Web Services, Encryption, Distributed Denial-Of-Service (DDoS) Attacks, Amazon S3, Key Management, Cloud Security, Data Security, Authorization (Computing), Application Security, Vulnerability Management, Threat Management, AWS Identity and Access Management (IAM), Network Security, User Provisioning, Infrastructure Security, Threat Detection, Vulnerability Assessments, Security Management, Identity and Access Management",Security in AWS | Key Management in AWS,Whizlabs Instructor
Machine Learning Operations (MLOps): Getting Started - 한국어,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/mlops-fundamentals-ko,4 modules,"Continuous Deployment, MLOps (Machine Learning Operations), Automation, Continuous Integration, Data Management, Machine Learning, Google Cloud Platform, Application Lifecycle Management, DevOps, Cloud Solutions, Applied Machine Learning, Application Deployment",ë¨¸ì ë¬ë ìì(MLOps): ììíê¸° | ë¨¸ì ë¬ë ìì ëì | Vertex AI ë° Vertex AIìì MLOps | ìì½,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
Cloud: Platform as a Service - Bachelor's,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/illinois-tech-cloud-platform-as-a-service-bit,9 modules,"Docker (Software), Application Deployment, Microservices, DevOps, Cloud Computing Architecture, Cloud-Native Computing, Public Cloud, Platform As A Service (PaaS), Relational Databases, Database Management, CI/CD, Cloud Computing, Cloud Management, Machine Learning, Cloud Security, Containerization, Information Management, Scalability, Serverless Computing, Cloud Infrastructure",Module 1: Introduction to Platform as a Service (PaaS) | Module 2: Containers and Containerization Services Platform | Module 3: Serverless Computing Platforms | Module 4: Information Management Platforms as a Service | Module 5: Development and Deployment Management Platforms | Module 6:  Machine Learning Platforms | Module 7: Security Services Platforms | Module 8: Designing and Implementing Cloud Platforms for High Level of Operational Maturity | Summative Course Assessment,"Rahul Patel, Illinois Tech"
Deployment with Cloud Foundry: Blue-Green Strategy,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/cloud-foundry-blue-green-deployment-strategy,,"Continuous Deployment, Cloud Platforms, DevOps, Cloud Services, CI/CD, Cloud Foundry, Cloud Development, YAML, Docker (Software), Containerization, Application Deployment, Cloud-Native Computing, Scalability, Platform As A Service (PaaS), Cloud Applications",,"Carlos Arias, Coursera Project Network"
Code Generation with Amazon Q,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/code-generation-with-amazon-q-sc,1 module,"Debugging, Software Development Tools, Amazon Web Services, Automation, Development Environment, Program Development, Generative AI, Software Development, Artificial Intelligence, Integrated Development Environments",Code Generation with Amazon Q,"Gerald Chablowski, Coursera Instructor Network"
نشر تطبيق ويب باستخدام Docker و Kubernetes,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/nashr-tatbiq-web-biastikhdam-docker-w-kubernetes,1 module,"Cloud-Native Computing, Docker (Software), Postman API Platform, DevOps, CI/CD, Scalability, MongoDB, YAML, Kubernetes, Application Deployment, Flask (Web Framework), Containerization, PostgreSQL",ÙÙØ®Øµ Ø§ÙÙØ´Ø±ÙØ¹,"Mohamed Alansary, Coursera Project Network"
Operationalizing ML Models: MLOps for Scalable AI,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/operationalizing-ml-models-mlops-for-scalable-ai,1 module,"Scalability, IT Infrastructure, Real Time Data, Continuous Integration, MLOps (Machine Learning Operations), DevOps, Continuous Monitoring, Containerization, Continuous Deployment, Infrastructure Architecture, Cloud Infrastructure, Version Control, Data Infrastructure, CI/CD, Artificial Intelligence and Machine Learning (AI/ML), Kubernetes, Docker (Software)",Operationalizing ML Models: MLOps for Scalable AI,"Luca Berton, Coursera Instructor Network"
Logging and Monitoring in Google Cloud - Français,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/logging-monitoring-google-cloud-fr,7 modules,"Google Cloud Platform, Performance Testing, Operational Databases, Cloud Management, Cloud Applications, Continuous Monitoring, Cloud Computing Architecture, System Monitoring, Debugging, Real Time Data, Event Monitoring, Devops Tools, Development Environment, Performance Tuning, Application Performance Management",Introduction | PrÃ©sentation de la suite Google Cloud Operations | Surveiller les systÃ¨mes critiques | RÃ¨gles d'alerte | FonctionnalitÃ©s de journalisation et d'analyse avancÃ©es | Utiliser Audit Logs | RÃ©sumÃ© du cours,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
Essential Google Cloud Infrastructure: Core Services 한국어,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/gcp-infrastructure-core-services-ko,5 modules,"Scalability, DevOps, Capacity Management, Encryption, Cloud Infrastructure, Google Cloud Platform, Identity and Access Management, System Monitoring, Database Management Systems, Data Storage Technologies, Infrastructure As A Service (IaaS), Cloud Services, Cloud Computing, Cloud Storage, Security Management",ìê° | Identity and Access Management (IAM) | ì¤í ë¦¬ì§ ë° ë°ì´í°ë² ì´ì¤ ìë¹ì¤ | ë¦¬ìì¤ ê´ë¦¬ | ë¦¬ìì¤ ëª¨ëí°ë§,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
Continuous Integration (CI) Insight for Agile Development,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/continuous-integration-ci-insight-for-agile-development,3 modules,"DevSecOps, CI/CD, Agile Software Development, Jenkins, Test Automation, Unit Testing, Application Security, Continuous Delivery, Automation, Integration Testing, Continuous Integration, Continuous Deployment",Fundamentals of Continuous Integration (CI) | Advanced CI Techniques | CI in Practice,Board Infinity
Automation with Ansible: Web Server Deployment,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/automation-with-ansible--web-server-deployment,,"YAML, Servers, Linux Servers, Verification And Validation, Service Management, Ansible, Web Servers, Application Deployment, CI/CD, Nginx, Scalability, Infrastructure as Code (IaC)",,"Michel Bitar, Coursera Project Network"
Reliable Cloud Infrastructure: Design & Process italiano,N/A,N/A,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/cloud-infrastructure-design-process-it,11 modules,"Cloud Security, Infrastructure As A Service (IaaS), Application Deployment, Cloud Computing, Platform As A Service (PaaS), Cloud Infrastructure, Network Architecture, Kubernetes, System Monitoring, CI/CD, API Design, Microservices, Google Cloud Platform, Cloud Storage, Service Level Agreement, Scalability, Restful API, Cloud Computing Architecture, DevOps, Google App Engine",Introduzione | Definizione dei servizi | Progettazione e architettura di microservizi | Automazione DevOps | Scelta delle soluzioni di archiviazione | Google Cloud e architettura di rete ibrida | Deployment di applicazioni in Google Cloud | Progettazione di sistemi affidabili | Sicurezza | Manutenzione e monitoraggio | Risorse del corso,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
Reliable Cloud Infrastructure: Design and Process 한국어,N/A,N/A,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/cloud-infrastructure-design-process-ko,10 modules,"Scalability, API Design, Application Deployment, Network Architecture, Kubernetes, System Monitoring, CI/CD, DevOps, Service Level Agreement, Disaster Recovery, Cloud Storage, Cloud Computing, Distributed Denial-Of-Service (DDoS) Attacks, Microservices, Cloud Infrastructure, Cloud Security, Cloud Computing Architecture, Hybrid Cloud Computing, Google App Engine, Google Cloud Platform",ìê° | ìë¹ì¤ ì ì | ë§ì´í¬ë¡ìë¹ì¤ ì¤ê³ ë° ìí¤íì² | DevOps Automation | ì¤í ë¦¬ì§ ìë£¨ì ì í | Google Cloud ë° íì´ë¸ë¦¬ë ë¤í¸ìí¬ ìí¤íì² | Google Cloudì ì íë¦¬ì¼ì´ì ë°°í¬ | ìì ì ì¸ ìì¤í ì¤ê³ | ë³´ì | ì ì§ë³´ì ë° ëª¨ëí°ë§,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
Azure ML: Designing and Preparing Machine Learning Solutions,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/azure-ml-designing-and-preparing-machine-learning-solutions,3 modules,"Data Pipelines, Data Management, Continuous Monitoring",Get started with Microsoft Data Analytics | Prepare a machine learning solution | Design a Machine Learning Solution,Whizlabs Instructor
Cloud Operations and Troubleshooting,N/A,N/A,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-cloud-operations-and-troubleshooting-jij1j,2 modules,"Microsoft Azure, Network Troubleshooting, Automation, Continuous Monitoring, Patch Management, Cloud Computing, Cloud Management, System Monitoring, Cloud Security, Virtual Machines, Disaster Recovery",Cloud Operations and Support | Cloud Troubleshooting,Packt - Course Instructors
Wrangling Computing Environments: Using Docker for Research,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/wrangling-computing-environments-using-docker-for-research,5 modules,"GitHub, Containerization, Docker (Software), Debugging, CI/CD, Software Versioning, Application Deployment, Devops Tools, Software Installation, Software Development, Development Environment, Continuous Deployment, Continuous Integration, Command-Line Interface",Introduction | Getting started with Containers | Modifying containers | Best Practices for Containers | Wrapping up,"Candace Savonen, MS, Fred Hutchinson Cancer Center"
The Docker Masterclass for Beginners,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-the-docker-masterclass-for-beginners-jyolt,11 modules,"Linux Commands, Continuous Integration, CI/CD, Development Environment, Application Deployment, Software Development Tools, Containerization, Continuous Deployment, Command-Line Interface, Devops Tools, Docker (Software), Microsoft Development Tools, Linux, DevOps","Introduction | Docker - Full Introduction: What is it? How it Works? And It's Importance | Setup Development Environment | Docker Fundamentals - Hands-on Deep Dive - HANDS-ON | [OPTIONAL] Linux Basics | [HANDS-ON] Dockerfile and Images - Publishing Your Own Images to Dockerhub | Docker Layers and Caching | Docker Compose - Building a 2-Tier Web App & Dockerizing It | Docker Compose - 3-Tier Web App & Dockerizing It | CICD with Docker, Github Actions & AWS Elastic Beanstalk | Wrap up",Packt - Course Instructors
Dashboard Customization with Jenkins: Track Health Metrics,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/dashboard-customization-with-jenkins-track-health-metrics,,"Build Tools, Continuous Integration, DevOps, Application Programming Interface (API), CI/CD, Continuous Deployment, Authorization (Computing), Jenkins, User Accounts, Continuous Monitoring, Configuration Management, Devops Tools",,"Amr Essam Eldin Ramadan, Coursera Project Network"
Getting Started with HashiCorp Nomad,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-getting-started-with-hashicorp-nomad-jatm8,7 modules,"Security Controls, System Configuration, Enterprise Application Management, Software Installation, JSON, Infrastructure as Code (IaC), Kubernetes, Devops Tools, Software Versioning, Key Management, Containerization, YAML, Command-Line Interface, Azure DevOps, Cloud Computing, Docker (Software), System Monitoring, Application Deployment, Computing Platforms",Introduction to Nomad | Deploying Nomad | Securing Nomad | Interacting with Nomad | Working with Nomad Jobs | Expanding on Nomad Jobs | Managing Nomad Environments (Day 2 Ops),Packt - Course Instructors
Advanced Docker - Data Persistence and Orchestration,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-advanced-docker-data-persistence-and-orchestration-iyqnj,5 modules,"Scalability, CI/CD, Web Applications, Data Management, YAML, Docker (Software), Data Storage, Network Planning And Design, Containerization, Command-Line Interface, Service Management, Development Environment, Devops Tools","[Docker] Volumes and Data Persistence | [Docker] Advanced Docker Topics - Resource Limits, Restart Policies, and Networking | [Docker] Project - Code and Deploy a Key-Value App with Data Persistence | [Docker] Docker Compose | [Docker] Project - Code and Deploy a Notes App with Docker Compose",Packt - Course Instructors
"Advanced Kubernetes - Security, and Large-Scale Deployments",N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-advanced-kubernetes-security-and-large-scale-deployments-aa6tr,8 modules,"Cloud Infrastructure, MongoDB, Network Security, Google Cloud Platform, Infrastructure Security, Scalability, Data Storage, Containerization, Configuration Management, Application Deployment, YAML, Kubernetes",[Kubernetes] Managing Kubernetes Resources | [Kubernetes] Storage and Data Persistence | [Kubernetes] Managing Configuration and Secrets | [Kubernetes] Project - Deploying a MongoDB Database | [Kubernetes] Security Foundations | [Kubernetes] Using Kustomize | [Kubernetes] Project - Deploying the Color API Application to Google Kubernetes Engine (GKE) | [Kubernetes] Course Conclusion,Packt - Course Instructors
Getting Started with Terraform for Google Cloud - Português,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/getting-started-with-terraform-for-google-cloud---portugus,7 modules,"Terraform, Cloud Infrastructure, Google Cloud Platform, Configuration Management, Software Development Tools, DevOps, Infrastructure as Code (IaC), Command-Line Interface",IntroduÃ§Ã£o ao curso | IntroduÃ§Ã£o ao Terraform para Google Cloud | Termos e conceitos | Como escrever o cÃ³digo de infraestrutura para o Google Cloud | Usar os mÃ³dulos do Terraform para organizar e reutilizar configuraÃ§Ãµes | IntroduÃ§Ã£o ao estado do Terraform | Resumo do curso,"Google Cloud Training, Google Cloud"
Kubernetes Masterclass for Application Developers,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-kubernetes-masterclass-for-application-developers-bbtfw,12 modules,"Microservices, Application Lifecycle Management, Network Routing, Cloud-Native Computing, Containerization, Docker (Software), YAML, Configuration Management, Command-Line Interface, Application Deployment, Kubernetes, Data Storage, Amazon Web Services, Data Storage Technologies",Introduction | A short recap about Containers | General Kubernetes Concepts | Your first hands-on steps in Kubernetes | Learning about the Pod Lifecycle Management | Getting access to Pods in Kubernetes through Services | Getting access to Pods in Kubernetes through an Ingress | Managing multiple pods in Kubernetes with ReplicaSets and Deployments | Running Batch workflows in Kubernetes | Configuration and Secret Management in Kubernetes | Managing Storage in Kubernetes | Deploying your app in AWS Elastic Kubernetes Service,Packt - Course Instructors
Developing a Google SRE Culture - Português Brasileiro,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/developing-a-google-sre-culture---portugus-brasileiro,7 modules,"Service Level, Design Thinking, Incident Management, DevOps, Staff Management, Capacity Management, Automation, Continuous Integration, Culture Transformation, Site Reliability Engineering, Data-Driven Decision-Making, Continuous Delivery, System Monitoring, Safety Culture","Este Ã© o curso Developing a Google SRE Culture | DevOps, SRE e por que eles existem | SLOs com consequÃªncias | Tornar amanhÃ£ melhor que hoje | RegulaÃ§Ã£o da carga de trabalho | Como aplicar a SRE na sua organizaÃ§Ã£o | AvaliaÃ§Ã£o final","Google Cloud Training, Google Cloud"
Intro to AWS - Your First Steps in Cloud Computing,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-intro-to-aws-your-first-steps-in-cloud-computing-l4paq,11 modules,"Amazon DynamoDB, User Provisioning, Scalability, Amazon Web Services, Cloud Computing, Containerization, CI/CD, Public Cloud, Infrastructure as Code (IaC), Databases, Amazon Elastic Compute Cloud, Amazon S3, Serverless Computing, AWS Identity and Access Management (IAM), Cloud Infrastructure","Introduction to AWS for Beginners | IT (Information Technology) Fundamentals - Deep Dive | Introduction to Cloud Computing and AWS - Amazon Web Services | AWS IAM - Identity & Access Management | Amazon EC2 - Elastic Cloud Computing | AWS Storage - S3 - Simple Storage Service | AWS Database Services - RDS & DynamoDB | Containers on AWS - ECS: Elastic Container Services | Serverless Computing (Lambda Functions) and AWS API Gateway | AWS Automation: DevOps, CICD IaC (Infrastructure as Code) | Your Next AWS Steps",Packt - Course Instructors
Mastering AWS CDK - Coding Cloud Architectures,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-mastering-aws-cdk-coding-cloud-architectures-tlyuf,12 modules,"Amazon Elastic Compute Cloud, Infrastructure Security, Cloud Development, Network Administration, Cloud Applications, Amazon S3, Restful API, Cloud Infrastructure, Serverless Computing, System Configuration, Software Development, TypeScript, API Gateway, Development Environment, Amazon Web Services",Introduction | Development Environment Setup | AWS CDK - Getting Started - Launch Your First CDK Application | AWS CDK - Deep Dive - Key Concepts | [Hands-On 1] - Build a REST API with AWS CDK | Leveraging the Construct Library | [Hands-On 2] - Real World Example - S3 Thumbnail Creation with AWS CDK | [Hands-On 3] - Real World Example - Scheduled Event Creation with AWS CDK | [Hands-On 4] - Real World Example - EC2 Instance Creation with AWS CDK | [Hands-On 5] - Real World Example: Email Notification Service with AWS CDK | [Hands-On 6] - Real World Example: ALB Creation with AWS CDK | Next Steps,Packt - Course Instructors
MLOps with Vertex AI: Manage Features - Português Brasileiro,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/mlops-with-vertex-ai-manage-features---portugus-brasileiro,4 modules,"Scalability, MLOps (Machine Learning Operations), Applied Machine Learning, Data Processing, Google Cloud Platform, Data Storage, Feature Engineering, Data Modeling, DevOps, Data Management",Bem-vindo ao curso Machine Learning Operations (MLOps) with Vertex AI: Manage Features | IntroduÃ§Ã£o Ã  Vertex AI Feature Store | Machine Learning Operations (MLOps) with Vertex AI: Gerenciar recursos com uma anÃ¡lise aprofundada | Resumo,"Google Cloud Training, Google Cloud"
"Terraform Cloud - Automation, Workspaces, and Integration",N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-terraform-cloud-automation-workspaces-and-integration-yxdcl,6 modules,"Cloud Management, GitHub, Cloud Infrastructure, Amazon Web Services, Continuous Deployment, AWS Identity and Access Management (IAM), OAuth, Infrastructure as Code (IaC), Version Control",Project - Importing AWS Lambda Resources | Project - Building an RDS Module | Working with Terraform Workspaces | Exploring Terraform Cloud | Project - Integrating Terraform Cloud with OIDC | Conclusion,Packt - Course Instructors
AWS: Analytics and Application Integration,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-analytics-and-application-integration,2 modules,"AWS Kinesis, Full-Stack Web Development, Mobile Development Tools, Event-Driven Programming, Web Development Tools, Data Visualization, Dashboard, Extract, Transform, Load, Data Processing, Real Time Data, Amazon Web Services, Apache Spark",Analytics in AWS | Application Integration in AWS,Whizlabs Instructor
AWS: Databases and Migration,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-databases-and-migration,2 modules,"Relational Databases, NoSQL, Data Warehousing, Transaction Processing, Operational Databases, Redis, Amazon Redshift, Data Migration, Database Management, Amazon DynamoDB, Scalability",Relational Databases in AWS | Non-Relational Databases in AWS,Whizlabs Instructor
